Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,127,4,T:System.CodeDom.CodeAttributeDeclaration,,,,,private static CodeAttributeDeclaration GeneratedCodeAttribute
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,M:System.CodeDom.Compiler.CodeDomProvider.CreateProvider(System.String),,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,61,28,T:System.CodeDom.CodeCompileUnit,,,,,_compileUnit
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,60,26,T:System.CodeDom.CodeNamespace,,,,,_codeNamespace
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,58,32,T:System.CodeDom.CodeTypeDeclaration,,,,,_classDeclaration
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,43,44,T:System.CodeDom.CodeAttributeDeclaration,,,,,s_editorBrowsableCodeAttribute
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,42,44,T:System.CodeDom.CodeAttributeDeclaration,,,,,s_browsableCodeAttribute
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,41,44,T:System.CodeDom.CodeAttributeDeclaration,,,,,s_generatedCodeAttribute
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,T:System.CodeDom.Compiler.CodeDomProvider,,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\XamlIntegration\TextExpressionCompiler.cs,104,8,M:System.CodeDom.Compiler.CodeDomProvider.CreateProvider(System.String),,,,,_lazyProvider = new Lazy<CodeDomProvider>(() => CodeDomProvider.CreateProvider(_settings.Language));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Core\Quorum.CoreWF.Core.csproj,File,Quorum.CoreWF.Core\Activities\ExpressionCompiler.cs,38,16,M:System.Type.MakeArrayType,,,,,"return GetSystemType(arrayTypeSymbol.ElementType, assembly).MakeArrayType();"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Quorum.CoreWF.EtwTracking\Quorum.CoreWF.EtwTracking.csproj,File,Quorum.CoreWF.EtwTracking\Quorum.CoreWF.EtwTracking.csproj,,,Newtonsoft.Json 13.0.2,,,,,"Newtonsoft.Json, 13.0.2  Recommendation:  Remove Newtonsoft.Json, and replace with new package Newtonsoft.Json 13.0.4"
NuGet.0006,NuGet package source mappings are recommended,Active,Information,1,Quorum.CoreWF.EtwTracking\Quorum.CoreWF.EtwTracking.csproj,File,NuGet.config,,,,,,,,Found 1 files matching the rule:    %USERPROFILE%\source\repos\Quorum.QFCCore\Quorum.QFCCore.Workflow\CoreWF\src\NuGet.config  
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Quorum.CoreWF.EtwTracking\Quorum.CoreWF.EtwTracking.csproj,File,Quorum.CoreWF.EtwTracking\Quorum.CoreWF.EtwTracking.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
NuGet.0006,NuGet package source mappings are recommended,Active,Information,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,NuGet.config,,,,,,,,Found 1 files matching the rule:    %USERPROFILE%\source\repos\Quorum.QFCCore\Quorum.QFCCore.Workflow\CoreWF\src\NuGet.config  
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Runtime\DurableInstancing\InstancePersistenceException.cs,59,8,"M:System.Exception.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,"base.GetObjectData(info, context);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Runtime\DurableInstancing\InstancePersistenceException.cs,50,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Runtime\DurableInstancing\InstancePersistenceException.cs,50,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Statements\WorkflowTerminatedException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Statements\WorkflowTerminatedException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Statements\TimerTable.cs,103,16,M:System.TimeSpan.FromSeconds(System.Double),,,,,"AddTimer(TimeSpan.FromSeconds(retryDuration), bookmark);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Statements\TransactionScope.cs,33,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,_timeout = new InArgument<TimeSpan>(TimeSpan.FromMinutes(1));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Statements\TransactionScope.cs,33,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,_timeout = new InArgument<TimeSpan>(TimeSpan.FromMinutes(1));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Expressions\LambdaSerializationException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Expressions\LambdaSerializationException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\Expressions\AssemblyReference.cs,229,12,M:System.Reflection.Assembly.LoadWithPartialName(System.String),,,,,loaded = Assembly.LoadWithPartialName(assemblyName.FullName);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\ValidationException.cs,23,8,"M:System.SystemException.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\ValidationException.cs,23,8,"M:System.SystemException.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\InvalidWorkflowException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\InvalidWorkflowException.cs,24,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\VersionMismatchException.cs,51,8,"M:System.Exception.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,"base.GetObjectData(info, context);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\VersionMismatchException.cs,39,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\VersionMismatchException.cs,39,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\WorkflowApplicationException.cs,42,8,"M:System.Exception.GetObjectData(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,"base.GetObjectData(info, context);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\WorkflowApplicationException.cs,33,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\WorkflowApplicationException.cs,33,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\ExtensionRequiredException.cs,31,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Runtime\Quorum.CoreWF.Runtime.csproj,File,Quorum.CoreWF.Runtime\ExtensionRequiredException.cs,31,8,"M:System.Exception.#ctor(System.Runtime.Serialization.SerializationInfo,System.Runtime.Serialization.StreamingContext)",,,,,": base(info, context)"
NuGet.0006,NuGet package source mappings are recommended,Active,Information,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,NuGet.config,,,,,,,,Found 1 files matching the rule:    %USERPROFILE%\source\repos\Quorum.QFCCore\Quorum.QFCCore.Workflow\CoreWF\src\NuGet.config  
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\XamlRuntime.cs,58,8,T:System.Uri,,,,,"abstract public void SetUriBase(XamlType xamlType, object obj, Uri baseUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Runtime\ClrObjectRuntime.cs,497,8,T:System.Uri,,,,,"public override void SetUriBase(XamlType xamlType, object obj, Uri baseUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Runtime\ClrObjectRuntime.cs,504,20,T:System.Uri,,,,,uriContext.BaseUri = baseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Runtime\PartialTrustTolerantRuntime.cs,321,8,T:System.Uri,,,,,"public override void SetUriBase(XamlType xamlType, object obj, Uri baseUri)"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,666,12,T:System.Uri,,,,,get { return _settings != null ? _settings.SourceBamlUri : null; }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,666,18,T:System.Uri,,,,,return _settings != null ? _settings.SourceBamlUri : null;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,664,8,T:System.Uri,,,,,public Uri SourceBamlUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,658,34,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,658,29,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,658,8,T:System.Uri,,,,,public Uri BaseUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,38,12,T:System.Uri,,,,,BaseUri = savedContext.BaseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,38,12,T:System.Uri,,,,,BaseUri = savedContext.BaseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,38,12,T:System.Uri,,,,,BaseUri = savedContext.BaseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ObjectWriterContext.cs,38,12,T:System.Uri,,,,,BaseUri = savedContext.BaseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ServiceProviderContext.cs,123,12,T:System.Uri,,,,,set { throw new InvalidOperationException(SR.Get(SRID.MustNotCallSetter)); }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ServiceProviderContext.cs,122,12,T:System.Uri,,,,,get { return _xamlContext.BaseUri; }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ServiceProviderContext.cs,122,18,T:System.Uri,,,,,return _xamlContext.BaseUri;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Context\ServiceProviderContext.cs,120,8,T:System.Uri,,,,, Uri BaseUri
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Parser\NodeStreamSorter.cs,235,16,T:System.Uri,,,,,"EnqueueOneXmlDirectiveProperty(XamlLanguage.Base, _settings.BaseUri.ToString());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Parser\NodeStreamSorter.cs,233,12,T:System.Uri,,,,,"if (_settings.BaseUri != null)              {                  EnqueueOneXmlDirectiveProperty(XamlLanguage.Base, _settings.BaseUri.ToString());              }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Schema\XamlValueConverter.cs,73,16,M:System.ComponentModel.EnumConverter.#ctor(System.Type),,,,,return (TConverterBase)(object)new EnumConverter(TargetType.UnderlyingType);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Schema\XamlNamespace.cs,151,16,M:System.Type.MakeArrayType,,,,,type = (rank == 1) ? type.MakeArrayType() : type.MakeArrayType(rank);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,120,16,T:System.Uri,,,,,"return Uri.TryCreate(uriString, UriKind.RelativeOrAbsolute, out _);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,120,16,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"return Uri.TryCreate(uriString, UriKind.RelativeOrAbsolute, out _);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,108,16,T:System.Uri,,,,,"return new Uri(uri.OriginalString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,108,16,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uri.OriginalString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,105,20,T:System.Uri,,,,,"return new Uri(uri.OriginalString, uri.IsAbsoluteUri ? UriKind.Absolute : UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,105,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uri.OriginalString, uri.IsAbsoluteUri ? UriKind.Absolute : UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,97,16,T:System.Uri,,,,,"return new Uri(uriString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,97,16,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uriString, UriKind.RelativeOrAbsolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,94,20,T:System.Uri,,,,,"return new Uri(uriString, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,94,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uriString, UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,92,16,T:System.Uri,,,,,"if (Uri.IsWellFormedUriString(uriString, UriKind.Relative))                  {                      return new Uri(uriString, UriKind.Relative);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,89,20,T:System.Uri,,,,,"return new Uri(uriString, UriKind.Absolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,89,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uriString, UriKind.Absolute);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,87,16,T:System.Uri,,,,,"if (Uri.IsWellFormedUriString(uriString, UriKind.Absolute))                  {                      return new Uri(uriString, UriKind.Absolute);                  }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,74,20,T:System.Uri,,,,,"return new Uri(uri.OriginalString, uriKind);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Windows\Markup\Replacements\UriTypeConverter.cs,74,20,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"return new Uri(uri.OriginalString, uriKind);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Schema\TypeBits.cs,100,12,"M:System.Threading.Thread.VolatileWrite(System.Object@,System.Object)",,,,,"Thread.VolatileWrite(ref _value, newValue);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\Schema\TypeBits.cs,76,16,M:System.Threading.Thread.VolatileRead(System.Object@),,,,,object value = Thread.VolatileRead(ref _value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\InfosetObjects\XamlObjectWriter.cs,2077,28,T:System.Uri,,,,,ctx.BaseUri = new Uri((string)value);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Quorum.CoreWF.Xaml\Quorum.CoreWF.Xaml.csproj,File,Quorum.CoreWF.Xaml\System\Xaml\InfosetObjects\XamlObjectWriter.cs,2077,28,M:System.Uri.#ctor(System.String),,,,,ctx.BaseUri = new Uri((string)value);
